Sample ID,Taxon,Kingdom/SuperKingdom,Phylum,Class,Order,Family,Genus,Species,Relative Abundance,Absolute Abundance
MBSMPL0020-16-43,59735,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,null,0.019491,791
MBSMPL0020-16-43,80864,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,null,null,0.002784,113
MBSMPL0020-16-43,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.013971,567
MBSMPL0020-16-43,146937,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azospira,null,0.001257,51
MBSMPL0020-16-43,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.000838,34
MBSMPL0020-16-43,212791,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,null,0.000123,5
MBSMPL0020-16-43,215579,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,null,0.0257,1043
MBSMPL0020-16-43,238749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,null,0.004164,169
MBSMPL0020-16-43,352450,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,null,0.014686,596
MBSMPL0020-16-43,451512,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Mangrovibacter,null,0.000049,2
MBSMPL0020-16-43,501783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,null,0.331395,13449
MBSMPL0020-16-43,1283313,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,null,0.008994,365
MBSMPL0020-16-43,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.003031,123
MBSMPL0020-16-43,1649512,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Vulcaniibacterium,null,0.004066,165
MBSMPL0020-16-43,1903411,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,null,null,0.002908,118
MBSMPL0020-16-43,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.043885,1781
MBSMPL0020-16-43,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.002439,99
MBSMPL0020-16-43,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.164872,6691
MBSMPL0020-16-43,283,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,null,0.010472,425
MBSMPL0020-16-44,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.000899,113
MBSMPL0020-16-44,1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,null,0.000788,99
MBSMPL0020-16-44,1839,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,null,0.000422,53
MBSMPL0020-16-44,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.001917,241
MBSMPL0020-16-44,32207,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,null,0.0007,88
MBSMPL0020-16-44,33981,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,null,0.000183,23
MBSMPL0020-16-44,41275,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null,0.000875,110
MBSMPL0020-16-44,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.001639,206
MBSMPL0020-16-44,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.864381,108657
MBSMPL0020-16-44,53335,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,null,0.000231,29
MBSMPL0020-16-44,53457,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,null,0.000445,56
MBSMPL0020-16-44,59732,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,null,0.000056,7
MBSMPL0020-16-44,85021,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,null,null,0.000286,36
MBSMPL0020-16-44,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.002108,265
MBSMPL0020-16-44,200643,Bacteria,Bacteroidota,Bacteroidia,null,null,null,null,0.000605,76
MBSMPL0020-16-44,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.00008,10
MBSMPL0020-16-44,203470,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Tepidiphilus,null,0.000326,41
MBSMPL0020-16-44,265975,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,null,0.000501,63
MBSMPL0020-16-44,648800,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,null,0.000891,112
MBSMPL0020-16-44,661182,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,null,0.001217,153
MBSMPL0020-16-44,1283313,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,null,0.001321,166
MBSMPL0020-16-44,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.000263,33
MBSMPL0020-16-44,1649487,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,null,0.000748,94
MBSMPL0020-16-44,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.003954,497
MBSMPL0020-16-44,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.002108,265
MBSMPL0020-16-44,null,Bacteria,Cyanobacteria,Cyanobacteriia,null,null,null,null,0.000016,2
MBSMPL0020-16-44,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.070737,8892
MBSMPL0020-16-44,null,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,null,null,0.000835,105
MBSMPL0020-16-44,237,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,null,0.000016,2
MBSMPL0020-16-44,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.001106,139
MBSMPL0020-16-44,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.003914,492
MBSMPL0020-16-44,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.000406,51
MBSMPL0020-16-44,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.000445,56
MBSMPL0020-16-44,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.003031,381
MBSMPL0020-16-44,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.00039,49
MBSMPL0020-16-44,1033,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,null,0.000207,26
MBSMPL0020-16-44,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.023643,2972
MBSMPL0020-16-44,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.001702,214
MBSMPL0020-16-44,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.003993,502
MBSMPL0020-16-44,1380,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,null,0.000613,77
MBSMPL0020-16-44,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.002005,252
MBSMPL0020-16-45,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.329691,23140
MBSMPL0020-16-45,42255,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,null,0.000028,2
MBSMPL0020-16-45,84992,Bacteria,Actinobacteriota,Acidimicrobiia,null,null,null,null,0.004232,297
MBSMPL0020-16-45,92793,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,null,0.002037,143
MBSMPL0020-16-45,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.02016,1415
MBSMPL0020-16-45,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.001154,81
MBSMPL0020-16-45,203470,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Tepidiphilus,null,0.003092,217
MBSMPL0020-16-45,335928,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,null,null,0.003134,220
MBSMPL0020-16-45,501783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,null,0.000812,57
MBSMPL0020-16-45,1283313,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,null,0.002935,206
MBSMPL0020-16-45,1344552,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,null,0.003063,215
MBSMPL0020-16-45,1632780,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Phreatobacter,null,0.000841,59
MBSMPL0020-16-45,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.001297,91
MBSMPL0020-16-45,1742989,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,null,0.001026,72
MBSMPL0020-16-45,1903411,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,null,null,0.001054,74
MBSMPL0020-16-45,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.032071,2251
MBSMPL0020-16-45,null,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,null,null,null,0.003063,215
MBSMPL0020-16-45,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.00332,233
MBSMPL0020-16-45,null,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,null,null,0.004317,303
MBSMPL0020-16-45,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,null,0.003491,245
MBSMPL0020-16-45,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,null,0.001297,91
MBSMPL0020-16-45,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.346759,24338
MBSMPL0020-16-45,null,Eukaryota,Discoba,Discicristata,Euglenozoa,Euglenida,Aphagea,null,0.003149,221
MBSMPL0020-16-45,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.004217,296
MBSMPL0020-16-45,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.003006,211
MBSMPL0020-16-45,482,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,null,0.003092,217
MBSMPL0020-16-45,507,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,null,0.000655,46
MBSMPL0020-16-45,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.001581,111
MBSMPL0020-16-45,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.000898,63
MBSMPL0020-16-45,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.001496,105
MBSMPL0020-16-45,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.002009,141
MBSMPL0020-16-45,816,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,null,0.003077,216
MBSMPL0020-16-45,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.048983,3438
MBSMPL0020-16-45,1239,Bacteria,Firmicutes,null,null,null,null,null,0.000028,2
MBSMPL0020-16-45,1269,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,null,0.003419,240
MBSMPL0020-16-45,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.000185,13
MBSMPL0020-16-45,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.051007,3580
MBSMPL0020-16-45,1378,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,null,0.001468,103
MBSMPL0020-16-45,1380,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,null,0.007622,535
MBSMPL0020-16-45,1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,null,0.006212,436
MBSMPL0020-16-45,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.000242,17
MBSMPL0020-16-45,1637,Bacteria,Firmicutes,Bacilli,Lactobacillales,Listeriaceae,Listeria,null,0.000085,6
MBSMPL0020-16-45,1654,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,null,0.001439,101
MBSMPL0020-16-45,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.005215,366
MBSMPL0020-16-45,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.023979,1683
MBSMPL0020-16-45,2034,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,null,0.000442,31
MBSMPL0020-16-45,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.007708,541
MBSMPL0020-16-45,12916,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,null,0.003405,239
MBSMPL0020-16-45,13687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null,0.000741,52
MBSMPL0020-16-45,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.041931,2943
MBSMPL0020-16-45,33682,Eukaryota,Discoba,Discicristata,Euglenozoa,null,null,null,0.000926,65
MBSMPL0020-16-45,70774,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Hydrogenophilus,null,0.002907,204
MBSMPL0020-16-46,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.004133,138
MBSMPL0020-16-46,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.000359,12
MBSMPL0020-16-46,57494,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,null,0.007128,238
MBSMPL0020-16-46,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.07667,2560
MBSMPL0020-16-46,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.005391,180
MBSMPL0020-16-46,296051,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,null,0.004253,142
MBSMPL0020-16-46,610116,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aliihoeflea,null,0.011201,374
MBSMPL0020-16-46,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.015753,526
MBSMPL0020-16-46,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.331297,11062
MBSMPL0020-16-46,null,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,null,null,0.018089,604
MBSMPL0020-16-46,null,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,null,0.004492,150
MBSMPL0020-16-46,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.080084,2674
MBSMPL0020-16-46,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.117101,3910
MBSMPL0020-16-46,20,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,null,0.013657,456
MBSMPL0020-16-46,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.027913,932
MBSMPL0020-16-46,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.007847,262
MBSMPL0020-16-46,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.037137,1240
MBSMPL0020-16-46,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.000539,18
MBSMPL0020-16-46,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.013297,444
MBSMPL0020-16-46,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.074274,2480
MBSMPL0020-16-46,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.001617,54
MBSMPL0020-16-46,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.016831,562
MBSMPL0020-16-46,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.037017,1236
MBSMPL0020-16-46,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.040012,1336
MBSMPL0020-16-46,13687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null,0.008565,286
MBSMPL0020-16-46,31989,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,null,null,0.038455,1284
MBSMPL0020-16-46,41275,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null,0.006888,230
MBSMPL0020-16-47,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.002624,129
MBSMPL0020-16-47,null,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,null,0.001668,82
MBSMPL0020-16-47,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,null,0.008543,420
MBSMPL0020-16-47,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,null,0.001119,55
MBSMPL0020-16-47,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.477809,23491
MBSMPL0020-16-47,237,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,null,0.000447,22
MBSMPL0020-16-47,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.004556,224
MBSMPL0020-16-47,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.016292,801
MBSMPL0020-16-47,543,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,null,null,0.000264,13
MBSMPL0020-16-47,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.00122,60
MBSMPL0020-16-47,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.030083,1479
MBSMPL0020-16-47,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.13158,6469
MBSMPL0020-16-47,1269,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,null,0.008482,417
MBSMPL0020-16-47,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.002156,106
MBSMPL0020-16-47,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.008116,399
MBSMPL0020-16-47,1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,null,0.000264,13
MBSMPL0020-16-47,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.000895,44
MBSMPL0020-16-47,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.036632,1801
MBSMPL0020-16-47,2034,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,null,0.001546,76
MBSMPL0020-16-47,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.008767,431
MBSMPL0020-16-47,13687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null,0.007058,347
MBSMPL0020-16-47,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.048552,2387
MBSMPL0020-16-47,32207,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,null,0.000061,3
MBSMPL0020-16-47,33682,Eukaryota,Discoba,Discicristata,Euglenozoa,null,null,null,0.002461,121
MBSMPL0020-16-47,33882,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,null,0.00659,324
MBSMPL0020-16-47,38501,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,null,0.002054,101
MBSMPL0020-16-47,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.007973,392
MBSMPL0020-16-47,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.105545,5189
MBSMPL0020-16-47,53335,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,null,0.000041,2
MBSMPL0020-16-47,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.019201,944
MBSMPL0020-16-47,165695,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,null,0.002522,124
MBSMPL0020-16-47,186826,Bacteria,Firmicutes,Bacilli,Lactobacillales,null,null,null,0.005268,259
MBSMPL0020-16-47,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.000447,22
MBSMPL0020-16-47,238749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,null,0.000325,16
MBSMPL0020-16-47,242605,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,null,0.00061,30
MBSMPL0020-16-47,1632780,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Phreatobacter,null,0.001627,80
MBSMPL0020-16-47,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.007505,369
